YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,DT10,2111,1441
2026-01,WEEKENDS/HOLIDAY,8,TRAIN,EW9,11744,9666
2026-01,WEEKDAY,13,TRAIN,PW6,2609,2120
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,PW4,2801,3080
2026-01,WEEKENDS/HOLIDAY,21,TRAIN,NS25/EW13,44250,6947
2026-01,WEEKENDS/HOLIDAY,19,TRAIN,DT18,3367,3416
2026-01,WEEKENDS/HOLIDAY,21,TRAIN,EW10,4652,8108
2026-01,WEEKENDS/HOLIDAY,23,TRAIN,NS28,145,108
2026-01,WEEKENDS/HOLIDAY,17,TRAIN,TE16,4942,4690
2026-01,WEEKENDS/HOLIDAY,22,TRAIN,TE23,2361,1105
2026-01,WEEKDAY,18,TRAIN,NE12/CC13,101586,195480
2026-01,WEEKENDS/HOLIDAY,5,TRAIN,EW28,3927,287
2026-01,WEEKDAY,15,TRAIN,CC16,8402,6309
2026-01,WEEKDAY,8,TRAIN,EW2/DT32,154816,64786
2026-01,WEEKENDS/HOLIDAY,19,TRAIN,EW7,5913,10018
2026-01,WEEKENDS/HOLIDAY,0,TRAIN,CC25,13,96
2026-01,WEEKENDS/HOLIDAY,7,TRAIN,BP10,1335,510
2026-01,WEEKDAY,16,TRAIN,EW18,19522,20963
2026-01,WEEKDAY,0,TRAIN,EW11,181,554
2026-01,WEEKENDS/HOLIDAY,9,TRAIN,EW14/NS26,3376,13922
2026-01,WEEKDAY,12,TRAIN,EW9,19689,14413
2026-01,WEEKENDS/HOLIDAY,19,TRAIN,NE14,12170,20142
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,TE24,1596,1922
2026-01,WEEKDAY,10,TRAIN,DT27,8230,7840
2026-01,WEEKENDS/HOLIDAY,5,TRAIN,TE24,39,0
2026-01,WEEKDAY,5,TRAIN,DT31,2398,87
2026-01,WEEKDAY,15,TRAIN,BP10,2083,3755
2026-01,WEEKDAY,5,TRAIN,NE12/CC13,9055,1252
2026-01,WEEKDAY,19,TRAIN,BP12,1735,6821
2026-01,WEEKENDS/HOLIDAY,7,TRAIN,DT10,1049,1159
2026-01,WEEKENDS/HOLIDAY,23,TRAIN,CC2,403,407
2026-01,WEEKDAY,14,TRAIN,BP8,1797,1929
2026-01,WEEKDAY,11,TRAIN,CG2,15897,22844
2026-01,WEEKDAY,6,TRAIN,EW4,18827,12861
2026-01,WEEKENDS/HOLIDAY,17,TRAIN,EW7,8395,9362
2026-01,WEEKENDS/HOLIDAY,17,TRAIN,TE29,2252,2547
2026-01,WEEKDAY,21,TRAIN,DT22,13747,12359
2026-01,WEEKDAY,23,TRAIN,NE16/STC,4749,22390
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,EW5,17111,17910
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,PE5,3155,2787
2026-01,WEEKENDS/HOLIDAY,7,TRAIN,SW3,1045,296
2026-01,WEEKENDS/HOLIDAY,17,TRAIN,NE13,14136,14634
2026-01,WEEKDAY,8,TRAIN,PE3,14443,11803
2026-01,WEEKDAY,13,TRAIN,DT8,10741,5874
2026-01,WEEKENDS/HOLIDAY,21,TRAIN,CC25,1354,2595
2026-01,WEEKDAY,16,TRAIN,NS13,42682,68338
2026-01,WEEKENDS/HOLIDAY,18,TRAIN,NS14,16338,19078
2026-01,WEEKDAY,10,TRAIN,EW21/CC22,13249,26800
2026-01,WEEKDAY,7,TRAIN,NS16,105123,74887
2026-01,WEEKDAY,21,TRAIN,PW3,300,1509
2026-01,WEEKDAY,15,TRAIN,SE2,3505,6251
2026-01,WEEKDAY,17,TRAIN,EW4,35968,20184
2026-01,WEEKENDS/HOLIDAY,22,TRAIN,BP7,113,421
2026-01,WEEKENDS/HOLIDAY,6,TRAIN,EW10,5650,1693
2026-01,WEEKDAY,21,TRAIN,EW30,2863,1405
2026-01,WEEKENDS/HOLIDAY,5,TRAIN,SW8,271,37
2026-01,WEEKDAY,11,TRAIN,PE2,5807,2803
2026-01,WEEKDAY,21,TRAIN,EW6,5611,17245
2026-01,WEEKDAY,15,TRAIN,DT24,3926,4366
2026-01,WEEKENDS/HOLIDAY,23,TRAIN,PW6,48,342
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,PW5,1500,1477
2026-01,WEEKENDS/HOLIDAY,9,TRAIN,BP6/DT1,22512,11629
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,NS18,7537,6425
2026-01,WEEKDAY,21,TRAIN,BP9,912,2167
2026-01,WEEKENDS/HOLIDAY,16,TRAIN,NE11,8922,8347
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,EW31,1462,379
2026-01,WEEKENDS/HOLIDAY,5,TRAIN,NS5,3897,376
2026-01,WEEKENDS/HOLIDAY,20,TRAIN,EW7,4141,9662
2026-01,WEEKDAY,20,TRAIN,TE23,2320,4005
2026-01,WEEKDAY,23,TRAIN,EW11,5449,7172
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,CC8,3139,3102
2026-01,WEEKDAY,9,TRAIN,CG1/DT35,2938,66842
2026-01,WEEKENDS/HOLIDAY,8,TRAIN,DT20,1282,3055
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,NS15,6376,5698
2026-01,WEEKENDS/HOLIDAY,8,TRAIN,EW12/DT14,7633,17554
2026-01,WEEKDAY,5,TRAIN,NS10,24937,3109
2026-01,WEEKENDS/HOLIDAY,20,TRAIN,NS23,27607,11432
2026-01,WEEKENDS/HOLIDAY,6,TRAIN,NS25/EW13,2005,5208
2026-01,WEEKDAY,19,TRAIN,BP5,2457,3917
2026-01,WEEKENDS/HOLIDAY,5,TRAIN,NS27/CE2/TE20,209,11
2026-01,WEEKDAY,14,TRAIN,EW23,47788,44071
2026-01,WEEKENDS/HOLIDAY,0,TRAIN,EW14/NS26,212,99
2026-01,WEEKDAY,9,TRAIN,TE23,5999,1964
2026-01,WEEKENDS/HOLIDAY,11,TRAIN,TE7,4111,2345
2026-01,WEEKENDS/HOLIDAY,8,TRAIN,DT30,5327,2030
2026-01,WEEKDAY,21,TRAIN,TE29,868,4589
2026-01,WEEKDAY,18,TRAIN,CC17/TE9,22179,23391
2026-01,WEEKDAY,14,TRAIN,DT17,10795,17284
2026-01,WEEKENDS/HOLIDAY,6,TRAIN,NE16/STC,7826,3002
2026-01,WEEKDAY,11,TRAIN,BP10,3217,2180
2026-01,WEEKDAY,21,TRAIN,BP10,1105,4217
2026-01,WEEKDAY,6,TRAIN,SE5,4987,3138
2026-01,WEEKDAY,16,TRAIN,EW30,8651,696
2026-01,WEEKDAY,21,TRAIN,TE22,9401,1389
2026-01,WEEKENDS/HOLIDAY,7,TRAIN,EW31,2087,5273
2026-01,WEEKENDS/HOLIDAY,18,TRAIN,NE4/DT19,42815,39044
2026-01,WEEKDAY,0,TRAIN,TE26,126,540
2026-01,WEEKDAY,22,TRAIN,CC10/DT26,6897,15182
2026-01,WEEKDAY,9,TRAIN,EW10,19430,10384
2026-01,WEEKENDS/HOLIDAY,11,TRAIN,TE22,1520,4406
2026-01,WEEKENDS/HOLIDAY,23,TRAIN,DT8,236,513
2026-01,WEEKDAY,17,TRAIN,PE2,6646,8954
2026-01,WEEKENDS/HOLIDAY,22,TRAIN,EW9,6925,11603
2026-01,WEEKDAY,19,TRAIN,DT28,16825,23882
2026-01,WEEKENDS/HOLIDAY,0,TRAIN,TE19,57,61
2026-01,WEEKENDS/HOLIDAY,20,TRAIN,TE24,951,1969
2026-01,WEEKENDS/HOLIDAY,7,TRAIN,PW1,48,503
2026-01,WEEKDAY,22,TRAIN,TE23,1171,1958
2026-01,WEEKDAY,18,TRAIN,DT33,27157,67481
2026-01,WEEKDAY,15,TRAIN,DT10,7203,3520
2026-01,WEEKDAY,6,TRAIN,NS23,3410,10167
2026-01,WEEKDAY,14,TRAIN,SE5,4295,2951
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,CC21,6583,5059
2026-01,WEEKDAY,17,TRAIN,CC6,9605,9931
2026-01,WEEKDAY,19,TRAIN,PE6,6730,16679
2026-01,WEEKDAY,15,TRAIN,TE14/NS22,76509,70669
2026-01,WEEKDAY,23,TRAIN,CC4/DT15,7523,907
2026-01,WEEKDAY,22,TRAIN,SW1,1207,1276
2026-01,WEEKDAY,0,TRAIN,NS18,217,1463
2026-01,WEEKENDS/HOLIDAY,21,TRAIN,DT8,730,1377
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,SW1,1323,987
2026-01,WEEKENDS/HOLIDAY,20,TRAIN,NS4/BP1,13521,24186
2026-01,WEEKDAY,20,TRAIN,SW6,1366,5774
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,NE4/DT19,43094,39070
2026-01,WEEKDAY,10,TRAIN,NS15,15482,19650
2026-01,WEEKENDS/HOLIDAY,6,TRAIN,SE1,1124,480
2026-01,WEEKENDS/HOLIDAY,16,TRAIN,CC19/DT9,6101,5824
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,SE4,2049,1941
2026-01,WEEKDAY,18,TRAIN,CC12,14731,23198
2026-01,WEEKENDS/HOLIDAY,23,TRAIN,PW7,276,779
2026-01,WEEKDAY,10,TRAIN,TE11,4201,2161
2026-01,WEEKDAY,17,TRAIN,NS17/CC15,53842,38906
2026-01,WEEKENDS/HOLIDAY,11,TRAIN,CC8,3548,2520
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,NS10,24445,10288
2026-01,WEEKDAY,16,TRAIN,CC26,7586,3244
2026-01,WEEKENDS/HOLIDAY,21,TRAIN,DT29,1543,5129
2026-01,WEEKDAY,7,TRAIN,SE5,9516,12579
2026-01,WEEKENDS/HOLIDAY,8,TRAIN,NS24/NE6/CC1,3575,10330
2026-01,WEEKENDS/HOLIDAY,17,TRAIN,DT8,2124,2512
2026-01,WEEKDAY,20,TRAIN,EW2/DT32,51690,70671
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,TE19,2519,1846
2026-01,WEEKENDS/HOLIDAY,6,TRAIN,EW19,2953,1575
2026-01,WEEKENDS/HOLIDAY,6,TRAIN,EW7,3842,1811
2026-01,WEEKDAY,13,TRAIN,SE1,5089,3998
2026-01,WEEKDAY,9,TRAIN,DT24,10240,6928
2026-01,WEEKDAY,6,TRAIN,CC6,720,2908
2026-01,WEEKDAY,5,TRAIN,EW6,1201,238
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,BP3,1675,1731
2026-01,WEEKDAY,22,TRAIN,NS25/EW13,71948,7777
2026-01,WEEKENDS/HOLIDAY,21,TRAIN,EW25,4421,7699
2026-01,WEEKDAY,11,TRAIN,EW5,28369,21119
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,DT29,4748,1432
2026-01,WEEKDAY,0,TRAIN,DT2,2,321
2026-01,WEEKDAY,9,TRAIN,DT27,11861,18780
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,BP9,1444,1143
2026-01,WEEKDAY,13,TRAIN,PW2,233,347
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,NS27/CE2/TE20,2133,3001
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,TE14/NS22,49532,60182
2026-01,WEEKDAY,19,TRAIN,TE18,21287,14272
2026-01,WEEKENDS/HOLIDAY,17,TRAIN,TE26,10149,8934
2026-01,WEEKENDS/HOLIDAY,18,TRAIN,DT17,3324,3198
2026-01,WEEKDAY,7,TRAIN,NE9,51884,41991
2026-01,WEEKDAY,6,TRAIN,CC2,344,1575
2026-01,WEEKDAY,20,TRAIN,EW19,9632,25468
2026-01,WEEKENDS/HOLIDAY,22,TRAIN,EW12/DT14,28552,10800
2026-01,WEEKENDS/HOLIDAY,22,TRAIN,CC25,1164,1987
2026-01,WEEKDAY,13,TRAIN,EW10,8626,11422
2026-01,WEEKDAY,7,TRAIN,CG2,14148,22796
2026-01,WEEKENDS/HOLIDAY,8,TRAIN,NS5,16978,6524
2026-01,WEEKENDS/HOLIDAY,8,TRAIN,SE5,1649,763
2026-01,WEEKDAY,17,TRAIN,CC25,23339,8382
2026-01,WEEKENDS/HOLIDAY,0,TRAIN,EW1,0,1981
2026-01,WEEKDAY,17,TRAIN,BP7,1545,2045
2026-01,WEEKENDS/HOLIDAY,18,TRAIN,CG1/DT35,10453,7937
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,CC21,5837,6878
2026-01,WEEKDAY,23,TRAIN,DT5,3157,7493
2026-01,WEEKDAY,19,TRAIN,NE4/DT19,97281,64444
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,CC25,3169,2483
2026-01,WEEKENDS/HOLIDAY,9,TRAIN,BP5,1093,782
2026-01,WEEKENDS/HOLIDAY,23,TRAIN,TE13,704,611
2026-01,WEEKDAY,9,TRAIN,CC26,3926,15477
2026-01,WEEKDAY,18,TRAIN,CG1/DT35,88509,14173
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,PE7,1699,2235
2026-01,WEEKDAY,6,TRAIN,DT18,816,9725
2026-01,WEEKDAY,18,TRAIN,NS12,30396,70864
2026-01,WEEKDAY,17,TRAIN,SE3,2622,5320
2026-01,WEEKDAY,21,TRAIN,SW8,722,2571
2026-01,WEEKENDS/HOLIDAY,7,TRAIN,NS13,21744,9527
2026-01,WEEKDAY,22,TRAIN,EW25,3992,14949
2026-01,WEEKENDS/HOLIDAY,23,TRAIN,BP12,76,365
2026-01,WEEKENDS/HOLIDAY,20,TRAIN,EW29,8111,8397
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,BP3,2055,1826
2026-01,WEEKDAY,21,TRAIN,CC27,5515,862
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,CC10/DT26,8241,5974
2026-01,WEEKDAY,13,TRAIN,TE18,17102,13461
2026-01,WEEKDAY,13,TRAIN,PE2,11107,6689
2026-01,WEEKENDS/HOLIDAY,0,TRAIN,TE14/NS22,335,391
2026-01,WEEKENDS/HOLIDAY,23,TRAIN,EW1,994,7666
2026-01,WEEKENDS/HOLIDAY,8,TRAIN,TE22,710,1615
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,EW15,11432,12725
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,CC16,3309,3043
2026-01,WEEKDAY,13,TRAIN,EW32,2166,2300
2026-01,WEEKENDS/HOLIDAY,21,TRAIN,PW3,146,656
2026-01,WEEKDAY,17,TRAIN,EW24/NS1,194510,109526
2026-01,WEEKDAY,13,TRAIN,CC7,5404,6156
2026-01,WEEKENDS/HOLIDAY,17,TRAIN,CC7,3313,3595
2026-01,WEEKDAY,20,TRAIN,CC8,4914,7900
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,SE3,1596,1302
2026-01,WEEKDAY,5,TRAIN,CC20,549,272
2026-01,WEEKDAY,16,TRAIN,EW7,13702,17116
2026-01,WEEKENDS/HOLIDAY,21,TRAIN,NS8,6029,8306
2026-01,WEEKENDS/HOLIDAY,18,TRAIN,CE1/DT16,32866,31351
2026-01,WEEKENDS/HOLIDAY,21,TRAIN,NS28,701,397
2026-01,WEEKENDS/HOLIDAY,23,TRAIN,CC25,321,941
2026-01,WEEKENDS/HOLIDAY,5,TRAIN,PE3,368,96
2026-01,WEEKENDS/HOLIDAY,5,TRAIN,PW7,188,97
2026-01,WEEKENDS/HOLIDAY,11,TRAIN,DT10,2896,1303
2026-01,WEEKENDS/HOLIDAY,19,TRAIN,CG1/DT35,9431,6354
2026-01,WEEKDAY,14,TRAIN,DT20,4225,6085
2026-01,WEEKDAY,19,TRAIN,EW30,12451,2776
2026-01,WEEKENDS/HOLIDAY,6,TRAIN,SW2,747,609
2026-01,WEEKDAY,5,TRAIN,NE5,448,26
2026-01,WEEKENDS/HOLIDAY,8,TRAIN,NS27/CE2/TE20,530,955
2026-01,WEEKDAY,9,TRAIN,NS5,40694,14780
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,TE19,2254,2295
2026-01,WEEKDAY,12,TRAIN,EW28,26025,17122
2026-01,WEEKENDS/HOLIDAY,17,TRAIN,NS12,10848,11443
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,TE1,2064,990
2026-01,WEEKENDS/HOLIDAY,16,TRAIN,TE23,1766,2530
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,EW9,14016,12146
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,TE27,2845,3239
2026-01,WEEKENDS/HOLIDAY,20,TRAIN,EW21/CC22,7712,6660
2026-01,WEEKDAY,8,TRAIN,DT18,4262,101720
2026-01,WEEKDAY,5,TRAIN,TE19,79,4
2026-01,WEEKDAY,8,TRAIN,TE29,16844,2498
2026-01,WEEKENDS/HOLIDAY,18,TRAIN,TE7,3207,3359
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,DT3,5341,1915
2026-01,WEEKDAY,6,TRAIN,NE9,28756,19868
2026-01,WEEKENDS/HOLIDAY,19,TRAIN,DT17,3375,2574
2026-01,WEEKENDS/HOLIDAY,19,TRAIN,EW9,12573,21316
2026-01,WEEKENDS/HOLIDAY,19,TRAIN,BP11,1045,1822
2026-01,WEEKENDS/HOLIDAY,9,TRAIN,DT29,4955,1551
2026-01,WEEKENDS/HOLIDAY,7,TRAIN,EW9,14574,5709
2026-01,WEEKENDS/HOLIDAY,18,TRAIN,SE5,1267,1622
2026-01,WEEKENDS/HOLIDAY,18,TRAIN,EW28,16152,17092
2026-01,WEEKDAY,6,TRAIN,NS5,70922,19608
2026-01,WEEKDAY,12,TRAIN,EW15,32505,37333
2026-01,WEEKDAY,23,TRAIN,NS8,3817,9181
2026-01,WEEKENDS/HOLIDAY,18,TRAIN,BP13,558,585
2026-01,WEEKENDS/HOLIDAY,21,TRAIN,DT20,3450,2887
2026-01,WEEKENDS/HOLIDAY,8,TRAIN,CE1/DT16,5612,15161
2026-01,WEEKDAY,9,TRAIN,TE29,8073,1594
2026-01,WEEKDAY,0,TRAIN,TE29,9,352
2026-01,WEEKDAY,9,TRAIN,CC20,8848,5147
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,EW12/DT14,49134,48321
2026-01,WEEKDAY,14,TRAIN,NS19,35696,39407
2026-01,WEEKENDS/HOLIDAY,6,TRAIN,EW12/DT14,4985,5590
2026-01,WEEKDAY,15,TRAIN,EW4,15003,12866
2026-01,WEEKDAY,17,TRAIN,SE2,5518,10105
2026-01,WEEKENDS/HOLIDAY,23,TRAIN,EW22,279,1297
2026-01,WEEKDAY,13,TRAIN,TE13,3976,6063
2026-01,WEEKDAY,14,TRAIN,CC10/DT26,11475,13248
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,EW30,1308,682
2026-01,WEEKDAY,22,TRAIN,SW2,2113,3134
2026-01,WEEKENDS/HOLIDAY,18,TRAIN,EW7,8043,9949
2026-01,WEEKENDS/HOLIDAY,0,TRAIN,EW10,63,366
2026-01,WEEKDAY,21,TRAIN,CC20,2726,5173
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,EW17,13056,13250
2026-01,WEEKENDS/HOLIDAY,20,TRAIN,PE5,1171,3660
2026-01,WEEKENDS/HOLIDAY,5,TRAIN,NE7/DT12,255,61
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,DT22,6078,8610
2026-01,WEEKDAY,17,TRAIN,PE7,4298,7457
2026-01,WEEKDAY,11,TRAIN,NS2,23062,17044
2026-01,WEEKENDS/HOLIDAY,20,TRAIN,DT2,983,1087
2026-01,WEEKDAY,23,TRAIN,PW6,66,642
2026-01,WEEKDAY,17,TRAIN,DT13,23930,13309
2026-01,WEEKDAY,8,TRAIN,SE3,9739,1439
2026-01,WEEKDAY,12,TRAIN,EW30,2355,1426
2026-01,WEEKDAY,22,TRAIN,EW28,12797,29522
2026-01,WEEKDAY,13,TRAIN,NS19,40048,37018
2026-01,WEEKENDS/HOLIDAY,18,TRAIN,DT6,4479,3206
2026-01,WEEKDAY,23,TRAIN,PE1,271,2554
2026-01,WEEKDAY,10,TRAIN,NE17/PTC,36101,23931
2026-01,WEEKENDS/HOLIDAY,20,TRAIN,NS10,10310,22842
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,EW31,1533,724
2026-01,WEEKDAY,15,TRAIN,EW16/NE3/TE17,41181,26723
2026-01,WEEKDAY,6,TRAIN,CC23,1216,14530
2026-01,WEEKENDS/HOLIDAY,17,TRAIN,TE5,3539,4181
2026-01,WEEKDAY,6,TRAIN,SW8,3388,2782
2026-01,WEEKDAY,23,TRAIN,SW7,151,1470
2026-01,WEEKDAY,8,TRAIN,EW12/DT14,27599,129025
2026-01,WEEKDAY,6,TRAIN,TE12,1673,5523
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,EW8/CC9,33417,35459
2026-01,WEEKDAY,10,TRAIN,DT2,2711,1508
2026-01,WEEKDAY,16,TRAIN,TE13,6234,5203
2026-01,WEEKENDS/HOLIDAY,8,TRAIN,PW7,1825,797
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,EW18,8307,8638
2026-01,WEEKDAY,17,TRAIN,NS12,29021,40673
2026-01,WEEKDAY,5,TRAIN,DT30,2073,136
2026-01,WEEKDAY,16,TRAIN,CE1/DT16,31946,29232
2026-01,WEEKDAY,17,TRAIN,NE1/CC29,108010,57578
2026-01,WEEKENDS/HOLIDAY,11,TRAIN,NE14,20356,10232
2026-01,WEEKDAY,15,TRAIN,NS8,16665,15113
2026-01,WEEKDAY,11,TRAIN,TE14/NS22,39786,92993
2026-01,WEEKENDS/HOLIDAY,16,TRAIN,TE14/NS22,64303,56171
2026-01,WEEKENDS/HOLIDAY,18,TRAIN,BP8,873,918
2026-01,WEEKENDS/HOLIDAY,17,TRAIN,NS28,3344,2233
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,EW26,20730,10125
2026-01,WEEKENDS/HOLIDAY,18,TRAIN,DT21,6480,4258
2026-01,WEEKDAY,7,TRAIN,DT5,38298,17675
2026-01,WEEKDAY,22,TRAIN,EW10,4695,15192
2026-01,WEEKDAY,22,TRAIN,CC17/TE9,1997,5856
2026-01,WEEKENDS/HOLIDAY,20,TRAIN,NE8,30084,21578
2026-01,WEEKENDS/HOLIDAY,20,TRAIN,DT30,1880,5292
2026-01,WEEKENDS/HOLIDAY,21,TRAIN,EW1,7048,15904
2026-01,WEEKENDS/HOLIDAY,21,TRAIN,BP10,493,1533
2026-01,WEEKENDS/HOLIDAY,19,TRAIN,NS4/BP1,16522,25264
2026-01,WEEKENDS/HOLIDAY,18,TRAIN,TE25,1841,2143
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,CC26,1439,1448
2026-01,WEEKDAY,9,TRAIN,TE3,15810,8008
2026-01,WEEKENDS/HOLIDAY,23,TRAIN,DT29,433,2682
2026-01,WEEKENDS/HOLIDAY,11,TRAIN,BP6/DT1,22687,14818
2026-01,WEEKDAY,15,TRAIN,CC6,5228,8515
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,SW8,1004,983
2026-01,WEEKENDS/HOLIDAY,6,TRAIN,DT2,282,266
2026-01,WEEKDAY,23,TRAIN,EW4,1442,9055
2026-01,WEEKDAY,12,TRAIN,TE6,11220,6505
2026-01,WEEKDAY,21,TRAIN,DT28,5097,15608
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,TE16,5183,3470
2026-01,WEEKDAY,20,TRAIN,PW3,346,1467
2026-01,WEEKENDS/HOLIDAY,11,TRAIN,NS25/EW13,23092,45943
2026-01,WEEKDAY,15,TRAIN,EW9,18496,17593
2026-01,WEEKDAY,7,TRAIN,NS11,162692,63981
2026-01,WEEKENDS/HOLIDAY,5,TRAIN,EW33,1422,135
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,NE5,5604,8393
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,DT7,2347,1482
2026-01,WEEKENDS/HOLIDAY,18,TRAIN,CC20,2901,3091
2026-01,WEEKDAY,16,TRAIN,PE7,3408,5539
2026-01,WEEKENDS/HOLIDAY,16,TRAIN,CC17/TE9,3145,2975
2026-01,WEEKDAY,15,TRAIN,PE1,3223,4050
2026-01,WEEKDAY,7,TRAIN,SW3,9753,5113
2026-01,WEEKDAY,18,TRAIN,DT4,2436,7940
2026-01,WEEKDAY,20,TRAIN,CC2,4972,2339
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,CC12,4499,3263
2026-01,WEEKDAY,12,TRAIN,NS17/CC15,29482,14392
2026-01,WEEKDAY,19,TRAIN,DT18,46433,10919
2026-01,WEEKENDS/HOLIDAY,9,TRAIN,NS27/CE2/TE20,725,1364
2026-01,WEEKENDS/HOLIDAY,21,TRAIN,BP4,239,862
2026-01,WEEKDAY,20,TRAIN,NS27/CE2/TE20,8308,3195
2026-01,WEEKDAY,8,TRAIN,DT5,46607,21621
2026-01,WEEKENDS/HOLIDAY,9,TRAIN,NS20,10553,21822
2026-01,WEEKDAY,18,TRAIN,DT5,29011,52173
2026-01,WEEKENDS/HOLIDAY,6,TRAIN,EW8/CC9,6455,3860
2026-01,WEEKDAY,13,TRAIN,NS4/BP1,33527,34927
2026-01,WEEKDAY,6,TRAIN,NS15,19655,25588
2026-01,WEEKDAY,7,TRAIN,SE2,22526,3125
2026-01,WEEKDAY,10,TRAIN,TE1,3662,12344
2026-01,WEEKDAY,18,TRAIN,DT30,10934,36571
2026-01,WEEKENDS/HOLIDAY,17,TRAIN,CG1/DT35,10871,8293
2026-01,WEEKENDS/HOLIDAY,23,TRAIN,CC10/DT26,1172,3917
2026-01,WEEKENDS/HOLIDAY,5,TRAIN,CC27,51,3
2026-01,WEEKENDS/HOLIDAY,5,TRAIN,EW22,98,58
2026-01,WEEKENDS/HOLIDAY,23,TRAIN,NS20,1487,1734
2026-01,WEEKDAY,9,TRAIN,BP12,4357,1449
2026-01,WEEKDAY,17,TRAIN,CG2,38232,20051
2026-01,WEEKDAY,0,TRAIN,PE6,104,614
2026-01,WEEKENDS/HOLIDAY,7,TRAIN,NE9,9983,5128
2026-01,WEEKENDS/HOLIDAY,22,TRAIN,EW7,2172,7779
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,NS9/TE2,30701,34527
2026-01,WEEKDAY,16,TRAIN,SE5,3418,3175
2026-01,WEEKDAY,18,TRAIN,NE18,35231,27920
2026-01,WEEKDAY,10,TRAIN,SW6,3930,1452
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,TE26,5824,9390
2026-01,WEEKDAY,23,TRAIN,EW2/DT32,6899,21829
2026-01,WEEKENDS/HOLIDAY,11,TRAIN,EW32,2908,935
2026-01,WEEKENDS/HOLIDAY,9,TRAIN,CC4/DT15,1219,8953
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,EW11,10286,10675
2026-01,WEEKDAY,18,TRAIN,EW27,97538,168674
2026-01,WEEKENDS/HOLIDAY,7,TRAIN,PE6,1710,1167
2026-01,WEEKENDS/HOLIDAY,8,TRAIN,TE23,1468,1395
2026-01,WEEKENDS/HOLIDAY,16,TRAIN,DT6,4282,3016
2026-01,WEEKDAY,22,TRAIN,EW7,4469,17560
2026-01,WEEKENDS/HOLIDAY,11,TRAIN,EW18,10182,7310
2026-01,WEEKDAY,18,TRAIN,NE9,67248,55639
2026-01,WEEKDAY,18,TRAIN,CC14,17428,17860
2026-01,WEEKDAY,18,TRAIN,EW18,58028,50005
2026-01,WEEKENDS/HOLIDAY,8,TRAIN,CC11,2724,8105
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,PW6,886,812
2026-01,WEEKENDS/HOLIDAY,5,TRAIN,DT4,46,0
2026-01,WEEKDAY,22,TRAIN,TE11,2261,4029
2026-01,WEEKDAY,18,TRAIN,EW14/NS26,385576,49305
